Topic ID,Title,Fancy Title,Slug,Posts Count,Reply Count,Highest Post Number,Image URL,Created At,Last Posted At,Views,Like Count,Pinned,Unpinned,Closed,Visible,Tags,Last Poster Username,Category ID,posters,Original Poster ID
20298,Bringing Native Assets to Arbitrum,Bringing Native Assets to Arbitrum,bringing-native-assets-to-arbitrum,5,2,5,,2023-12-28 20:28:23,2024-01-04 03:38:46,501,10,False,,False,True,[],DisruptionJoe,4,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 7308, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12048, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 14294, 'primary_group_id': None, 'flair_group_id': None}]",7308
20405,The Race Begins,The Race Begins,the-race-begins,4,2,4,,2024-01-03 16:54:52,2024-01-03 21:38:21,450,7,False,,False,True,[],cp0x,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 10663, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14229, 'primary_group_id': None, 'flair_group_id': None}]",10663
20302,Smart contract help needed,Smart contract help needed,smart-contract-help-needed,2,0,3,,2023-12-29 11:24:51,2024-01-03 08:09:26,392,3,False,,False,True,[],CLK54,4,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14357, 'primary_group_id': None, 'flair_group_id': None}]",14357
20261,"I deposited money but it was not transferred to my account, I want my money back","I deposited money but it was not transferred to my account, I want my money back",i-deposited-money-but-it-was-not-transferred-to-my-account-i-want-my-money-back,1,1,1,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/b/bd351afa1b417945e215e6229c4ce4b35b71a855_2_460x1024.jpeg,2023-12-26 04:32:55,2023-12-26 04:32:55,419,2,False,,False,True,[],Sonolsonumolma,4,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14336, 'primary_group_id': None, 'flair_group_id': None}]",14336
15062,"Funds taken from my trust wallet,i wo I ld like my funds to be returned","Funds taken from my trust wallet,i wo I ld like my funds to be returned",funds-taken-from-my-trust-wallet-i-wo-i-ld-like-my-funds-to-be-returned,2,0,4,,2023-06-26 04:00:30,2024-01-03 01:49:01,831,9,False,,False,True,[],peter,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11591, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 10290, 'primary_group_id': None, 'flair_group_id': None}]",11591
17528,Stake arb platforms,Stake arb platforms,stake-arb-platforms,1,0,1,,2023-09-28 02:20:50,2023-09-28 02:20:50,258,2,False,,False,True,"['governance', 'delegation']",androssi,4,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 13130, 'primary_group_id': None, 'flair_group_id': None}]",13130
20334,I think I maybe messed up,I think I maybe messed up,i-think-i-maybe-messed-up,3,2,3,,2023-12-31 14:08:11,2023-12-31 19:06:46,430,8,False,,False,True,[],janaa,4,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14370, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11824, 'primary_group_id': None, 'flair_group_id': None}]",14370
20248,Empowering Innovation: Dspyt - CodeVerse Unveils Exclusive Marketing Campaign for Arbitrum Ecosystem Projects,Empowering Innovation: Dspyt - CodeVerse Unveils Exclusive Marketing Campaign for Arbitrum Ecosystem Projects,empowering-innovation-dspyt-codeverse-unveils-exclusive-marketing-campaign-for-arbitrum-ecosystem-projects,2,0,2,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/0/03e92a7999998bba4e0ee46d4d0f1296f5ee4454_2_1024x511.jpeg,2023-12-24 18:33:10,2023-12-31 23:11:02,470,11,False,,False,True,[],pfedprog,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14334, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14371, 'primary_group_id': None, 'flair_group_id': None}]",14334
20207,Questions about Plurality Labs Milestone 2,Questions about Plurality Labs Milestone 2,questions-about-plurality-labs-milestone-2,6,4,6,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/7/7ebaea90ddeca7ee8f6636095365820af657b699_2_1024x648.jpeg,2023-12-20 18:02:50,2023-12-21 19:18:31,764,28,False,,False,True,[],thedevanshmehta,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 7308, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 11600, 'primary_group_id': None, 'flair_group_id': None}]",7308
20037,DAO Participation,DAO Participation,dao-participation,1,0,1,,2023-12-12 20:43:22,2023-12-12 20:43:22,387,2,False,,False,True,[],naugustin,4,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14253, 'primary_group_id': None, 'flair_group_id': None}]",14253
14637,Arbitrum Questions lost funds,Arbitrum Questions lost funds,arbitrum-questions-lost-funds,16,8,16,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/b/bad6dfd86bad6e27522da839d406748a78b9b72a_2_1024x121.png,2023-05-23 17:44:49,2023-12-08 01:15:33,1970,84,False,,False,True,[],Cfhgoregrinder,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 7879, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11561, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 9425, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12124, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 10968, 'primary_group_id': None, 'flair_group_id': None}]",7879
19799,ARB tokens have disappeared somewhere,ARB tokens have disappeared somewhere,arb-tokens-have-disappeared-somewhere,3,0,3,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/5/5a0fc3e7bc0bbdc73314ab2fa255ec4528437ddf_2_1024x378.jpeg,2023-11-29 09:36:53,2023-12-06 19:22:44,661,1,False,,False,True,[],Pesto,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 14155, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11404, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 14198, 'primary_group_id': None, 'flair_group_id': None}]",14155
19651,Keeping up to date with Arbitrum,Keeping up to date with Arbitrum,keeping-up-to-date-with-arbitrum,1,0,1,,2023-11-20 14:58:09,2023-11-20 14:58:09,522,6,False,,False,True,[],daveytea,4,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 13985, 'primary_group_id': None, 'flair_group_id': None}]",13985
19641,Clarification on ~1.275B Circulating Supply Number (Onchain Shows Far More Circulating Supply),Clarification on ~1.275B Circulating Supply Number (Onchain Shows Far More Circulating Supply),clarification-on-1-275b-circulating-supply-number-onchain-shows-far-more-circulating-supply,1,0,1,,2023-11-19 03:34:37,2023-11-19 03:34:37,511,1,False,,False,True,[],Rus_Anajo,4,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14069, 'primary_group_id': None, 'flair_group_id': None}]",14069
19594,Tenderize v2 Testnet is live: Liquid stake your GRT and LPT,Tenderize v2 Testnet is live: Liquid stake your GRT and LPT,tenderize-v2-testnet-is-live-liquid-stake-your-grt-and-lpt,1,0,1,,2023-11-16 18:00:54,2023-11-16 18:00:54,475,0,False,,False,True,[],ChefAlec,4,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 12265, 'primary_group_id': None, 'flair_group_id': None}]",12265
19579,Introducing Hunt NFT: A Revolutionary Cross-chain NFT Raffle Marketplace,Introducing Hunt NFT: A Revolutionary Cross-chain NFT Raffle Marketplace,introducing-hunt-nft-a-revolutionary-cross-chain-nft-raffle-marketplace,1,0,1,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/d/d4f0e4e634af82439081a4afcbf1f930d6e0ab4d_2_1024x569.jpeg,2023-11-16 07:06:11,2023-11-16 07:06:11,488,1,False,,False,True,[],hunt_nft,4,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14037, 'primary_group_id': None, 'flair_group_id': None}]",14037
19573,Proposal : Switch gas from eth to arb,Proposal : Switch gas from eth to arb,proposal-switch-gas-from-eth-to-arb,1,0,1,,2023-11-15 23:12:29,2023-11-15 23:12:29,564,0,False,,False,True,[],Boban,4,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14044, 'primary_group_id': None, 'flair_group_id': None}]",14044
19462,Multi-chain Brigde,Multi-chain Brigde,multi-chain-brigde,2,0,2,,2023-11-09 20:17:56,2023-11-15 11:17:44,541,0,False,,False,True,[],Ilia_S,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 13999, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13605, 'primary_group_id': None, 'flair_group_id': None}]",13999
19504,What is a creative director in art?,What is a creative director in art?,what-is-a-creative-director-in-art,1,0,1,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/d/d0d2bc8a1eb34b5ef12dc33d2ea1cd182db816c7.jpeg,2023-11-13 09:39:16,2023-11-13 09:39:16,512,2,False,,False,True,['proposal'],Classy12,4,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 14016, 'primary_group_id': None, 'flair_group_id': None}]",14016
19306,Arbitrum DAO Sessions at Devconnect,Arbitrum DAO Sessions at Devconnect,arbitrum-dao-sessions-at-devconnect,8,1,10,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/a/ab06cd7c6f3533993cedee6d59cd429269422999_2_1024x536.png,2023-11-02 22:35:21,2023-11-08 17:36:19,1367,23,False,,False,True,[],Janabe,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 10318, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11051, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13355, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12317, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 11785, 'primary_group_id': None, 'flair_group_id': None}]",10318
12560,Arbitrum Initiative Community Indonesia Update,Arbitrum Initiative Community Indonesia Update,arbitrum-initiative-community-indonesia-update,6,0,7,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/f/f938ad2c488818b5d2063f5bd053405904c1a54d_2_576x1024.jpeg,2023-03-30 06:53:51,2023-11-07 09:59:59,1665,23,False,,False,True,[],Xamble,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 3152, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 9873, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10702, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12375, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13977, 'primary_group_id': None, 'flair_group_id': None}]",3152
19253,Arbitrum Odyssey weekly campaign,Arbitrum Odyssey weekly campaign,arbitrum-odyssey-weekly-campaign,2,0,2,,2023-10-30 21:18:49,2023-11-05 07:01:17,634,1,False,,False,True,[],mhiztasolid,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 13363, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 1761, 'primary_group_id': None, 'flair_group_id': None}]",13363
19130,"ThankARB: A Strategy, Framework, & Platform for Arbitrum’s Success","ThankARB: A Strategy, Framework, &amp; Platform for Arbitrum’s Success",thankarb-a-strategy-framework-platform-for-arbitrum-s-success,1,0,1,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/b/ba4131b91dbd03fe6b1a968528f764e9afe3aea0_2_723x1024.jpeg,2023-10-24 18:00:09,2023-10-24 18:00:09,1952,11,False,,False,True,[],DisruptionJoe,4,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 7308, 'primary_group_id': None, 'flair_group_id': None}]",7308
19242,Better Alerts On Votes Beginning,Better Alerts On Votes Beginning,better-alerts-on-votes-beginning,3,1,3,,2023-10-30 11:06:29,2023-10-30 14:15:47,652,9,False,,False,True,['governance'],GFXlabs,4,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 2455, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10318, 'primary_group_id': None, 'flair_group_id': None}]",2455
12835,"Views on Opinions to create a sustainable, growing and healthy ARB","Views on Opinions to create a sustainable, growing and healthy ARB",views-on-opinions-to-create-a-sustainable-growing-and-healthy-arb,3,0,3,,2023-04-02 01:55:58,2023-10-20 14:52:30,1550,6,False,,False,True,[],MrGrim6807,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 10511, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11200, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13800, 'primary_group_id': None, 'flair_group_id': None}]",10511
19056,USDC.e and USDC,USDC.e and USDC,usdc-e-and-usdc,1,0,1,,2023-10-19 20:52:12,2023-10-19 20:52:12,616,1,False,,False,True,[],PatrickAlphaC,4,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 12584, 'primary_group_id': None, 'flair_group_id': None}]",12584
18985,🙋‍♂️ Request for feedback: EXMO x ARB Ecosystem,:raising_hand_man: Request for feedback: EXMO x ARB Ecosystem,request-for-feedback-exmo-x-arb-ecosystem,1,0,1,,2023-10-17 09:22:57,2023-10-17 09:22:57,600,3,False,,False,True,[],mikeblank,4,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 13529, 'primary_group_id': None, 'flair_group_id': None}]",13529
14716,Request for Marketing Support for KeplerHomes on Arbitrum One,Request for Marketing Support for KeplerHomes on Arbitrum One,request-for-marketing-support-for-keplerhomes-on-arbitrum-one,1,0,1,,2023-06-01 14:24:45,2023-06-01 14:24:45,975,4,False,,False,True,['proposal'],Jasper,4,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 11584, 'primary_group_id': None, 'flair_group_id': None}]",11584
18521,[Non-Constitutional] Empowering Early Contributors: The Arbiter(community) Proposal,[Non-Constitutional] Empowering Early Contributors: The Arbiter(community) Proposal,non-constitutional-empowering-early-contributors-the-arbiter-community-proposal,25,5,26,,2023-10-10 01:44:20,2023-10-14 13:20:50,935,39,False,,False,True,[],container,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 7911, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13602, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 1761, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13446, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13734, 'primary_group_id': None, 'flair_group_id': None}]",7911
18681,Why I can't vote?,Why I can&rsquo;t vote?,why-i-cant-vote,6,3,6,,2023-10-11 07:55:44,2023-10-13 09:46:06,669,5,False,,False,True,[],stonecoldpat,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 13646, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11824, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 10318, 'primary_group_id': None, 'flair_group_id': None}]",13646
18614,Gauntlet USDC.e Migration Risk Dashboard,Gauntlet USDC.e Migration Risk Dashboard,gauntlet-usdc-e-migration-risk-dashboard,1,0,1,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/3/3f920339a8ee0c69bbc2bd127c439c028e85bd56_2_1024x765.png,2023-10-10 18:44:02,2023-10-10 18:44:02,640,3,False,,False,True,[],gauntlet,4,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 4343, 'primary_group_id': None, 'flair_group_id': None}]",4343
13152,ARB Ecosystem - Spotlight and Highlights,ARB Ecosystem - Spotlight and Highlights,arb-ecosystem-spotlight-and-highlights,4,0,4,,2023-04-03 05:46:52,2023-10-10 14:34:39,1646,9,False,,False,True,[],kingsmanx,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 10709, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10764, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4045, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13626, 'primary_group_id': None, 'flair_group_id': None}]",10709
14263,Funny Project - Exploring Nature?,Funny Project - Exploring Nature?,funny-project-exploring-nature,11,0,11,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/5/5897c7a6cc876c65d4a49d3d3a5988589b646723_2_1024x641.jpeg,2023-05-02 09:32:31,2023-05-02 22:25:35,944,36,False,,False,True,[],Erling,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11028, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11378, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11379, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11380, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 11382, 'primary_group_id': None, 'flair_group_id': None}]",11028
15746,Implementation of CAPTCHA and Rate-Limiting on the Forum to Detest Spammers,Implementation of CAPTCHA and Rate-Limiting on the Forum to Detest Spammers,implementation-of-captcha-and-rate-limiting-on-the-forum-to-detest-spammers,3,0,3,,2023-08-05 09:53:45,2023-10-10 00:46:55,457,8,False,,False,True,[],mark,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11404, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 1123, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 10122, 'primary_group_id': None, 'flair_group_id': None}]",11404
18502,Idea and Feedback about Social@KeplerHomes module,Idea and Feedback about Social@KeplerHomes module,idea-and-feedback-about-social-keplerhomes-module,1,0,1,,2023-10-09 14:49:05,2023-10-09 14:49:05,177,2,False,,False,True,[],Jasper,4,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 11584, 'primary_group_id': None, 'flair_group_id': None}]",11584
17990,Voting platform,Voting platform,voting-platform,4,0,4,,2023-10-02 06:27:03,2023-10-05 20:28:32,349,6,False,,False,True,[],mhiztasolid,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 256, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13346, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13279, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 1761, 'primary_group_id': None, 'flair_group_id': None}]",256
13694,My NFT Wars: Evaluating Arbitrum for Our Innovative PlayFi RPG Game,My NFT Wars: Evaluating Arbitrum for Our Innovative PlayFi RPG Game,my-nft-wars-evaluating-arbitrum-for-our-innovative-playfi-rpg-game,26,1,27,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/7/72540a6ca4b9b049feeaed8249ff501c60304a3b_2_1024x570.jpeg,2023-04-10 09:40:07,2023-10-04 06:00:11,1665,155,False,,False,True,[],Varulven,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11028, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11305, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11306, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11463, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13347, 'primary_group_id': None, 'flair_group_id': None}]",11028
16595,(Oct ‘23 Beta) Play-to-govern DAO for Arbitrum,(Oct ‘23 Beta) Play-to-govern DAO for Arbitrum,oct-23-beta-play-to-govern-dao-for-arbitrum,11,6,11,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/3/324be66f0734a296fcdb3913d1db2b48fbbc3fae_2_1024x663.png,2023-09-20 18:15:07,2023-10-02 20:29:50,637,39,False,,False,True,[],rhizo_michael,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 12659, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12302, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 2073, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10031, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12613, 'primary_group_id': None, 'flair_group_id': None}]",12659
16331,Automated workflow for your Dao,Automated workflow for your Dao,automated-workflow-for-your-dao,3,0,3,,2023-09-13 02:56:04,2023-10-02 09:49:05,274,2,False,,False,True,[],como,4,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 12502, 'primary_group_id': None, 'flair_group_id': None}]",12502
11764,ARB staking for running a validator + value accrual through sequencer fees,ARB staking for running a validator + value accrual through sequencer fees,arb-staking-for-running-a-validator-value-accrual-through-sequencer-fees,13,8,13,,2023-03-25 00:17:26,2023-10-01 18:03:19,3050,42,False,,False,True,[],Ayep,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 2012, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7858, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 3828, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10279, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13335, 'primary_group_id': None, 'flair_group_id': None}]",2012
13249,What happened in ARB ecosystem,What happened in ARB ecosystem,what-happened-in-arb-ecosystem,3,0,3,,2023-04-04 09:19:29,2023-10-01 18:02:23,1327,5,False,,False,True,[],Ayep,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 10764, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 4045, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13335, 'primary_group_id': None, 'flair_group_id': None}]",10764
15895,Exciting News from Plurality Labs,Exciting News from Plurality Labs,exciting-news-from-plurality-labs,7,0,7,,2023-08-16 12:24:44,2023-10-01 15:03:13,1064,50,False,,False,True,[],Spaceworkcrypto,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 7308, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7277, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12270, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11201, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13329, 'primary_group_id': None, 'flair_group_id': None}]",7308
16551,Arbitrum Oddyssey Season -2,Arbitrum Oddyssey Season -2,arbitrum-oddyssey-season-2,7,1,7,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/4/48889b43586b5eeaa8c59b294727ea746d679e30.jpeg,2023-09-20 07:41:32,2023-09-28 07:37:45,517,3,False,,False,True,['governance'],BRA,4,"[{'extras': None, 'description': 'Original Poster', 'user_id': 12648, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12739, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13153, 'primary_group_id': None, 'flair_group_id': None}]",12648
15597,SEED Latam - General Communication Thread,SEED Latam - General Communication Thread,seed-latam-general-communication-thread,5,1,5,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/6/6324e7e1ad9e50f16e9343afd80b76a122ebeddc_2_1024x575.jpeg,2023-07-26 17:15:03,2023-09-22 22:51:30,839,57,False,,False,True,[],seedlatam,4,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 11419, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 1761, 'primary_group_id': None, 'flair_group_id': None}]",11419
16786,[Help Requested] How do I fix this proposal?,[Help Requested] How do I fix this proposal?,help-requested-how-do-i-fix-this-proposal,1,0,1,,2023-09-22 18:03:17,2023-09-22 18:03:17,223,1,False,,False,True,[],Penia,4,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 12681, 'primary_group_id': None, 'flair_group_id': None}]",12681
16348,Help Award the Arbitrum #GovMonth JokeRace Contests,Help Award the Arbitrum #GovMonth JokeRace Contests,help-award-the-arbitrum-govmonth-jokerace-contests,2,1,2,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/9/91a45c092a3325f5be9c611fc9c9adf207869f4c.png,2023-09-13 14:52:36,2023-09-18 20:23:24,357,6,False,,False,True,[],prose11,4,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 11797, 'primary_group_id': None, 'flair_group_id': None}]",11797
